newsapi,The Daily Caller,CNN Contributor Who Downplayed Big Tech Censorship Has History Of Promoting Unproven Claims,2024-10-22T00:46:24Z,https://dailycaller.com/2024/10/21/cnn-kara-swisher-big-tech-censorship-unproven-claims/
newsapi,DW (English),US: Campaigning in key swing states; Trump faces new lawsuit,2024-10-22T01:58:00Z,https://www.dw.com/en/us-campaigning-in-key-swing-states-trump-faces-new-lawsuit/a-70562413
newsapi,International Business Times,Most Asian Markets Drop As Traders Weigh US Rates Outlook,2024-10-22T02:48:09Z,https://www.ibtimes.com/most-asian-markets-drop-traders-weigh-us-rates-outlook-3747601
newsapi,DW (English),US election: Harris and Trump campaign in key swing states,2024-10-22T01:58:00Z,https://www.dw.com/en/us-election-harris-and-trump-campaign-in-key-swing-states/a-70562413
newsapi,Mediaite,Politico Declares 2024 Race ‘The Genitalia Campaign’,2024-10-22T02:31:06Z,https://www.mediaite.com/politics/politico-declares-2024-race-the-genitalia-campaign/
newsapi,Mediaite,Trump Sells ‘MAGADonald’s’ Shirts After Drive-Thru Stunt: ‘I HAVE a McGift FOR YOU!’,2024-10-22T00:21:49Z,https://www.mediaite.com/politics/trump-sells-magadonalds-shirts-after-drive-thru-stunt-i-have-a-mcgift-for-you/
newsapi,Memeorandum.com,"No, McDonald's didn't confirm Trump's baseless claim about Kamala Harris (Philip Bump/Washington Post)",2024-10-22T02:00:04Z,https://www.memeorandum.com/241021/p113
newsapi,Bangkok Post,"Where Kamala Harris, Donald Trump are likely to diverge on Southeast Asia",2024-10-22T04:08:00Z,https://www.bangkokpost.com/world/2888291/where-united-states-presidential-candidates-kamala-harris-and-donald-trump-are-likely-to-diverge-on-southeast-asia
newsapi,Memeorandum.com,Republicans Are Cheating. Again. But Now It's Worse Than Ever. (Michael Tomasky/New Republic),2024-10-22T00:30:15Z,https://www.memeorandum.com/241021/p104
newsapi,Memeorandum.com,"Trump US rallies leave behind unpaid dues, again and again (Andy Hirschfeld/Al Jazeera)",2024-10-22T00:20:00Z,https://www.memeorandum.com/241021/p102
newsapi,ABC News (AU),Walz says Trump 'spiralling' as former president hit with new lawsuit — the latest from the US election campaign,2024-10-22T03:57:34Z,https://www.abc.net.au/news/2024-10-22/us-election-latest-wrap-oct-22/104500736
newsapi,CounterPunch,Election 2024: Prediction and Reasoning,2024-10-22T05:55:28Z,https://www.counterpunch.org/2024/10/22/election-2024-prediction-and-reasoning/
newsapi,CounterPunch,Tech Bro-Monarchy vs. Lucy and Her Football,2024-10-22T05:52:49Z,https://www.counterpunch.org/2024/10/22/tech-bro-monarchy-vs-lucy-and-her-football/
newsapi,The Punch,"Nigeria, USA annual trade hits $10bn — Official",2024-10-22T01:09:42Z,https://punchng.com/nigeria-usa-annual-trade-hits-10bn-official/
newsapi,Crikey,Donald Trump and Peter Dutton have both embraced populism. Are working-class voters buying it?,2024-10-22T05:10:00Z,https://www.crikey.com.au/2024/10/22/donald-trump-peter-dutton-embraced-populism-working-class-voters/
newsapi,Firstthings.com,LETTERS FROM THE SYNOD – 2024: #10,2024-10-22T04:01:12Z,https://www.firstthings.com/web-exclusives/2024/10/letters-from-the-synod-2024-10
newsapi,The Punch,"PDP, APC trade words over Aiyedatiwa’s spending",2024-10-22T01:17:50Z,https://punchng.com/pdp-apc-trade-words-over-aiyedatiwas-spending/
newsapi,Bitcoinist,Critical Bitcoin Indicator Flips Bullish – On-Chain Data Confirms BTC Uptrend,2024-10-22T02:00:09Z,https://bitcoinist.com/critical-bitcoin-indicator-flips-bullish-on-chain-data-confirms-btc-uptrend/
newsapi,Tistory.com,"김건희 게이트(2024 Election, Dollar and Stocks) 231",2024-10-22T02:46:46Z,https://ryueyes11.tistory.com/511137
newsapi,Tistory.com,"김건희 게이트(2024 Election, Dollar and Stocks) 234",2024-10-22T05:44:42Z,https://ryueyes11.tistory.com/511143
newsapi,Lewrockwell.com,The Danger Is Real: The Deep State’s Plot to Destabilize the Nation Is Working,2024-10-22T04:01:00Z,https://www.lewrockwell.com/2024/10/no_author/the-danger-is-real-the-deep-states-plot-to-destabilize-the-nation-is-working/
newsapi,The Times of India,Gold holds steady after record-setting rally,2024-10-22T01:51:37Z,https://economictimes.indiatimes.com/markets/commodities/news/gold-holds-steady-after-record-setting-rally/articleshow/114443876.cms
newsapi,Americanthinker.com,"Kamala’s narcissistic rage: What we’re up against, continued",2024-10-22T04:00:00Z,https://www.americanthinker.com/blog/2024/10/kamala_s_narcissistic_rage_what_we_re_up_against_continued.html
newsapi,Americanthinker.com,Today’s real inflation rate is closing in at 40%,2024-10-22T04:00:00Z,https://www.americanthinker.com/blog/2024/10/today_s_real_inflation_rate_is_closing_in_at_40.html
newsapi,ABC News,Mideast conflict looms over US presidential race as Harris and Trump jostle for an edge,2024-10-22T04:30:27Z,https://abcnews.go.com/Politics/wireStory/mideast-conflict-looms-us-presidential-race-harris-trump-115013353
newsapi,Investing.com,Gold prices steady below record highs with US elections in focus,2024-10-22T04:32:33Z,https://www.investing.com/news/commodities-news/gold-prices-steady-below-record-highs-with-us-elections-in-focus-3674258
newsapi,Biztoc.com,Who would run Kamala Harris’s economy?,2024-10-22T04:26:04Z,https://biztoc.com/x/76b2510075d9ea92
newsapi,Biztoc.com,"Mark Cuban says the election is now a battle between Kamala Harris and Elon Musk, not Donald Trump",2024-10-22T01:17:08Z,https://biztoc.com/x/f17b05c433b3eae9
newsapi,Investing.com,"Bonds slide, stocks slip as US election looms",2024-10-22T02:06:24Z,https://www.investing.com/news/stock-market-news/bonds-slide-stocks-slip-as-us-election-looms-3674221
newsapi,HuffPost,Harris Woos Wisconsin Republicans With Liz Cheney And Charlie Sykes,2024-10-22T03:27:08Z,https://www.huffpost.com/entry/kamala-harris-liz-cheney-waukesha-county_n_6717112ae4b0b4263c8b4f90
newsapi,EURACTIV,Moldova EU referendum result viewed as a victory in Bucharest,2024-10-22T05:37:03Z,https://www.euractiv.com/section/politics/news/moldova-eu-referendum-result-viewed-as-a-victory-in-bucharest/
newsapi,Digital Journal,Most Asian markets drop as traders weigh US rates outlook,2024-10-22T02:42:35Z,https://www.digitaljournal.com/world/most-asian-markets-drop-as-traders-weigh-us-rates-outlook/article
newsapi,Investing.com,Gold hovers near record high on safe-haven demand,2024-10-22T04:25:37Z,https://www.investing.com/news/economy-news/gold-hovers-near-record-high-on-safehaven-demand-3674256
newsapi,NDTV News,Watch: Trump's Heartfelt Interaction With Indian Couple At McDonald's,2024-10-22T04:30:22Z,https://www.ndtv.com/world-news/watch-donald-trumps-heartfelt-interaction-with-indian-origin-couple-at-mcdonalds-goes-viral-6844409
newsapi,The Jerusalem Post,Blinken heads to Israel to revive Gaza ceasefire talks after Sinwar death,2024-10-22T01:30:17Z,https://www.jpost.com/israel-news/article-825585
newsapi,New Zealand Herald,"NZ stocks finish day lower, our market does well while Australian market plunges - Market close",2024-10-22T05:22:29Z,https://www.nzherald.co.nz/business/nz-stocks-finish-day-lower-our-market-does-well-while-australian-market-plunges-market-close/PPXOJMT4KFDFBHTRJ3G2ZZOO4A/
newsapi,BusinessLine,Market to open on a flattish note on Tuesday,2024-10-22T02:57:10Z,https://www.thehindubusinessline.com/markets/market-to-open-on-a-flattish-note-on-tuesday/article68781586.ece
newsapi,USA Today,Black Women Lean Into Leadership Program to Build Power and Sisterhood,2024-10-22T00:00:00Z,https://www.usatoday.com/story/news/politics/elections/2024/10/22/black-women-lean-into-harvard-leadership-program/75636084007/
newsapi,Columbia.edu,SEC Chair Gensler Speaks on Modernizing Equity Markets,2024-10-22T04:01:57Z,https://clsbluesky.law.columbia.edu/2024/10/22/sec-chair-gensler-speaks-on-modernizing-equity-markets/
newsapi,CNBC,"Harris, Liz Cheney tour battleground states to reach Republicans down on Trump",2024-10-22T02:35:57Z,https://www.cnbc.com/2024/10/21/harris-cheney-bash-trump-vie-for-republican-crossover-votes.html
newsapi,Mediaite,"Hannity Claims, ‘By Every Measure, We Are Far Worse Off’ Now Than in 2020",2024-10-22T02:46:09Z,https://www.mediaite.com/tv/hannity-claims-by-every-measure-we-are-far-worse-off-now-than-in-2020/
newsapi,Independent.ie,"Ukraine gets $400m arms boost from US, as Austin arrives in Kiev for Zelensky talks",2024-10-22T01:30:00Z,https://www.independent.ie/world-news/europe/ukraine-gets-400m-arms-boost-from-us-as-austin-arrives-in-kiev-for-zelensky-talks/a2051070127.html
newsapi,Ibtimes.com.au,"Harris Woos On-the-fence Republicans, Trump Tours Storm Damage",2024-10-22T02:36:34Z,https://www.ibtimes.com.au/harris-woos-fence-republicans-trump-tours-storm-damage-1852629
newsapi,Protothema.gr,SYRIZA: “Membership card” for €20 for member elections – Reactions to the possible lifting of Kasselakis’ exclusion,2024-10-22T05:01:33Z,https://en.protothema.gr/2024/10/22/syriza-membership-card-for-e20-for-member-elections-reactions-to-the-possible-lifting-of-kasselakis-exclusion/
newsapi,Theregister.com,Drone maker DJI sues Pentagon over ‘Chinese military company’ label,2024-10-22T00:30:06Z,https://www.theregister.com/2024/10/22/dji_sues_dod/
newsapi,Westernjournal.com,Gen. Flynn Responds to Facebook Ban Just Before Election Day: 'Election Interference of the Highest Form',2024-10-22T01:01:31Z,https://www.westernjournal.com/gen-flynn-responds-facebook-ban-just-election-day-election-interference-highest-form/
newsapi,Boston.com,Liz Cheney helps Harris seek moderate votes,2024-10-22T02:11:27Z,https://www.boston.com/news/politics/2024/10/21/liz-cheney-helps-harris-seek-moderate-votes-as-they-paint-trump-as-a-dangerous-choice/
newsapi,7NEWS.com.au,Julia Louis-Dreyfus throws support behind Kamala Harris in Veep-style video slamming Donald Trump and his ‘yes-men’,2024-10-22T05:08:47Z,https://7news.com.au/news/julia-louis-dreyfus-throws-support-behind-kamala-harris-in-veep-style-video-slamming-donald-trump-and-his-yes-men-c-16476841
newsapi,Nation.africa,How Rigathi Gachagua reshuffled his chefs to guarantee food safety,2024-10-22T03:05:18Z,https://nation.africa/kenya/news/politics/how-gachagua-reshuffled-his-chefs-to-guarantee-food-safety-4799586
newsapi,The Star Online,Elon Musk sued over ‘Blade Runner’ imagery during robotaxi unveiling,2024-10-22T05:00:00Z,https://www.thestar.com.my/tech/tech-news/2024/10/22/elon-musk-sued-over-blade-runner-imagery-during-robotaxi-unveiling
newsapi,Independent.ie,"Jennifer Rubin: Kamala Harris has upped her game by going for jugular with Donald Trump – and if she wins election, she should stick with plan",2024-10-22T01:30:00Z,https://www.independent.ie/opinion/comment/jennifer-rubin-kamala-harris-has-upped-her-game-by-going-for-jugular-with-donald-trump-and-if-she-wins-election-she-should-stick-with-plan/a766190564.html
newsapi,Independent.ie,Letters: Coalition has not scored well on business – many are forced to shut up shop,2024-10-22T01:30:00Z,https://www.independent.ie/opinion/letters/letters-coalition-has-not-scored-well-on-business-many-are-forced-to-shut-up-shop/a1350845896.html
newsapi,Setopati.com,Three reasons America's democracy is under threat,2024-10-22T02:12:37Z, https://en.setopati.com/International/163846 
newsapi,NPR,Trump has made more than 100 threats to prosecute or punish perceived enemies,2024-10-22T11:00:00Z,https://www.npr.org/2024/10/21/nx-s1-5134924/trump-election-2024-kamala-harris-elizabeth-cheney-threat-civil-liberties
newsapi,Business Insider,'The million-dollar question of this election': Women's health startups are confronting a shifting legal landscape,2024-10-22T09:00:02Z,https://www.businessinsider.com/womens-health-startups-risk-trump-wins-election-2024-10
newsapi,Business Insider,The vulnerable GOP congressman convinced that economic interest voters will save him from the Trump and abortion backlash,2024-10-22T10:19:01Z,https://www.businessinsider.com/david-schweikert-profile-trump-realignment-arizona-economic-interests-abortion-2024-10
newsapi,ABC News,"Mideast conflict looms over US presidential race as Harris, Trump jostle for an edge",2024-10-22T09:28:29Z,https://abcnews.go.com/US/wireStory/mideast-conflict-looms-us-presidential-race-harris-trump-115013351
newsapi,ABC News,Could teenage voters swing Pennsylvania?,2024-10-22T11:02:27Z,https://abcnews.go.com/Politics/teenage-voters-swing-pennsylvania/story?id=114863105
newsapi,ABC News,WATCH: Scientists develop flying shopping cart,2024-10-22T11:25:04Z,https://abcnews.go.com/Technology/video/scientists-develop-flying-shopping-cart-115017126
newsapi,Quartz India,Donald Trump and the trouble with tariffs,2024-10-22T09:00:00Z,https://qz.com/donald-trump-tariffs-imports-exports-economy-history-1851676295
newsapi,Al Jazeera English,"US election: 14 days left — What polls say, what Harris and Trump are up to",2024-10-22T11:23:19Z,https://www.aljazeera.com/news/2024/10/22/us-election-14-days-left-what-polls-say-what-harris-and-trump-are-up
newsapi,Al Jazeera English,Ex-UK foreign chief predicts quick end to Russia-Ukraine war if Trump wins,2024-10-22T07:29:49Z,https://www.aljazeera.com/news/2024/10/22/ex-uk-foreign-chief-predicts-quick-end-to-russia-ukraine-war-if-trump-wins
newsapi,Al Jazeera English,"Russia-Ukraine war: List of key events, day 970",2024-10-22T07:32:17Z,https://www.aljazeera.com/news/2024/10/22/russia-ukraine-war-list-of-key-events-day-970
newsapi,The New Republic,Transcript: Trump’s Bizarre Stunt at McDonald’s Blows Up in His Face,2024-10-22T10:42:07Z,https://newrepublic.com/article/187377/transcript-trumps-bizarre-stunt-mcdonalds-blows-face
newsapi,Poynter,Let’s take stock two weeks before the big Election Day,2024-10-22T11:30:36Z,https://www.poynter.org/commentary/2024/two-weeks-until-election-day-polls/
newsapi,ProPublica,He Died Building a Ship for the U.S. Government. His Family Got Nothing.,2024-10-22T09:00:00Z,https://www.propublica.org/article/immigration-louisiana-houma-shipbuilding-jobs-safety
newsapi,Yahoo Entertainment,"Stock market today: Dow, S&P 500 poised for more losses as Fed rate-cut doubts build",2024-10-22T10:30:16Z,https://finance.yahoo.com/news/live/stock-market-today-dow-sp-500-poised-for-more-losses-as-fed-rate-cut-doubts-build-103016970.html
newsapi,New York Magazine,Wisconsin’s Trump Democrats Could Determine the Election,2024-10-22T09:00:38Z,http://nymag.com/intelligencer/article/wisconsin-trump-democrats-election.html
newsapi,New York Magazine,Why There Are ‘More Warning Signs’ for Harris Than for Trump,2024-10-22T09:00:38Z,http://nymag.com/intelligencer/article/why-there-are-more-warning-signs-for-harris-than-for-trump.html
newsapi,RT,EU bracing for trade war with Trump – Politico,2024-10-22T11:38:16Z,https://www.rt.com/news/606116-eu-donald-trump-trade-war/
newsapi,Yahoo Entertainment,How Russia’s Spies Hacked the Entire Nation of Georgia,2024-10-22T06:34:50Z,https://finance.yahoo.com/news/russia-spies-hacked-entire-nation-044628378.html
newsapi,Yahoo Entertainment,How some big businesses could escape fallout from Trump’s ‘blanket’ tariffs,2024-10-22T08:00:11Z,https://finance.yahoo.com/news/how-some-big-businesses-could-escape-fallout-from-trumps-blanket-tariffs-080011229.html
newsapi,MSNBC,Jan. 6 should've disqualified Trump. The Supreme Court disagreed.,2024-10-22T10:00:00Z,https://www.msnbc.com/deadline-white-house/deadline-legal-blog/trump-shouldnt-be-eligible-presidency-jan-6-rcna175458
newsapi,Securityaffairs.com,VMware failed to fully address vCenter Server RCE flaw CVE-2024-38812,2024-10-22T07:30:11Z,https://securityaffairs.com/170096/security/vmware-failed-to-fix-rce-vcenter-server-cve-2024-38812.html
newsapi,Securityaffairs.com,U.S. CISA adds ScienceLogic SL1 flaw to its Known Exploited Vulnerabilities catalog,2024-10-22T09:03:54Z,https://securityaffairs.com/170104/security/u-s-cisa-adds-sciencelogic-sl1-flaw-to-its-known-exploited-vulnerabilities-catalog.html
newsapi,Thenation.com,How Did the Democrats Get Here?,2024-10-22T09:00:00Z,https://www.thenation.com/?post_type=article&#038;p=524402
newsapi,NPR,"Pennsylvania's top elections official on conspiracies, the voting process and what to expect on election night",2024-10-22T09:01:05Z,https://www.npr.org/2024/10/22/nx-s1-5157599/al-schmidt-pennsylvania-elections-official-on-voting-process
newsapi,Breitbart News,DOJ Once Approved Virginia Law to Remove Noncitizens from Voter Rolls but Are Now Suing Gov. Youngkin over It,2024-10-22T06:11:48Z,https://www.breitbart.com/2024-election/2024/10/21/doj-approved-virginia-law-remove-noncitizens-voter-rolls-suing-gov-youngkin/
newsapi,Breitbart News,"Walz: Some Unions Aren't Backing Us Because Their Leaders Lack Courage, Are Afraid of Members",2024-10-22T08:34:07Z,https://www.breitbart.com/clips/2024/10/22/walz-some-unions-arent-backing-us-because-their-leaders-lack-courage-are-afraid-of-members/
newsapi,BBC News,What's in the 2024 US election for Elon Musk?,2024-10-22T09:15:24Z,https://www.bbc.com/news/articles/cj6e6zzwnllo
newsapi,BBC News,Why Trump is courting old friends from the WWE,2024-10-22T07:13:02Z,https://www.bbc.com/news/articles/c62g26ln11no
newsapi,Naturalnews.com,Foreign ELECTION INTERFERENCE: U.K. Labour Party sending staff to U.S. to help Kamala Harris CHEAT,2024-10-22T06:00:00Z,https://www.naturalnews.com/2024-10-22-uk-labour-party-staff-help-harris-cheat.html
newsapi,Naturalnews.com,Border Czar Kamala Harris somehow blames Trump for surge in illegal immigration,2024-10-22T06:00:00Z,https://www.naturalnews.com/2024-10-22-harris-blames-trump-for-illegal-immigration.html
newsapi,DW (English),Sports stars weigh in on 2024 US presidential election,2024-10-22T08:45:00Z,https://www.dw.com/en/sports-stars-weigh-in-on-2024-us-presidential-election/a-70545215
newsapi,DW (English),Sports stars weigh in on US election,2024-10-22T08:45:00Z,https://www.dw.com/en/do-endorsements-from-sports-stars-make-a-difference-in-us-election/a-70545215
newsapi,Whyevolutionistrue.com,Tuesday: Hili dialogue,2024-10-22T11:45:49Z,https://whyevolutionistrue.com/2024/10/22/tuesday-hili-dialogue-500/
newsapi,International Business Times,'Complete Disregard' For $XRP Holders: Outrage After Ripple's Larsen Donates $10M To Harris Campaign,2024-10-22T10:25:39Z,https://www.ibtimes.com/complete-disregard-xrp-holders-outrage-after-ripples-larsen-donates-10m-harris-campaign-3747634
newsapi,Sputnikglobe.com,Musk Warns of Risks of US Going Bankrupt,2024-10-22T09:13:32Z,https://sputnikglobe.com/20241022/musk-warns-of-risks-of-us-going-bankrupt-1120635633.html
newsapi,The Federalist,Here Are All The Radical Plans Democrats Will Ram Through Congress If They Nuke The Filibuster,2024-10-22T11:21:31Z,https://thefederalist.com/2024/10/22/here-are-all-the-radical-plans-democrats-will-ram-through-congress-if-they-nuke-the-filibuster/
newsapi,The Federalist,"Donald Trump, Not Kamala Harris, Is Running A Campaign Full Of Joy",2024-10-22T11:20:22Z,https://thefederalist.com/2024/10/22/donald-trump-not-kamala-harris-is-running-a-campaign-full-of-joy/
newsapi,The Federalist,Can The 25th Amendment Withstand A Weaponized Justice System?,2024-10-22T11:21:45Z,https://thefederalist.com/2024/10/22/can-the-25th-amendment-withstand-a-weaponized-justice-system/
newsapi,Memeorandum.com,The Pollsters Blew It in 2020. Will They Be Wrong Again in 2024? (Aaron Zitner/Wall Street Journal),2024-10-22T11:05:20Z,https://www.memeorandum.com/241022/p7
newsapi,Memeorandum.com,"Mark Cuban says the election is now a battle between Kamala Harris and Elon Musk, not Donald Trump (Katherine Tangalakis-Lippert/Business ...)",2024-10-22T06:05:01Z,https://www.memeorandum.com/241022/p2
newsapi,Thehealthcareblog.com,“Accelerationalism”: Is Your Money on Altman or Musk?,2024-10-22T07:26:00Z,https://thehealthcareblog.com/blog/2024/10/22/accelerationalism-is-your-money-on-altman-or-musk/
newsapi,Livemint,Nouriel Roubini: Harris’s economic policy proposals aren’t as risky as Trump's,2024-10-22T07:00:17Z,https://www.livemint.com/opinion/online-views/kamala-harris-donald-trump-us-elections-trade-tariffs-economic-policy-gdp-growth-paris-agreement-trade-protectionism-11729562167226.html
newsapi,Newsweek,Fox News Analyst Predicts US Election Will Be Called on November 9,2024-10-22T11:02:52Z,https://www.newsweek.com/election-desk-fox-news-results-november-5-1972679
newsapi,Newsweek,Liz Cheney Tells Anti-Abortion Conservatives to Support Kamala Harris,2024-10-22T10:45:55Z,https://www.newsweek.com/liz-cheney-kamala-harris-abortion-conservatives-election-1972716
newsapi,Newsweek,Exclusive: A Third of Cameras Along US Border Broken for Up To a Year,2024-10-22T09:00:01Z,https://www.newsweek.com/illegal-immigration-us-mexico-border-cameras-cbp-harris-trump-1970462
newsapi,Newsweek,"China 'Outpacing' US in High-Tech Arms Race, Dan Quayle Warns",2024-10-22T10:03:47Z,https://www.newsweek.com/china-outpacing-america-technology-arms-race-threat-supremacy-1972707
newsapi,Newsweek,Donald Trump Leads Kamala Harris Among Arab Americans: Poll,2024-10-22T09:10:52Z,https://www.newsweek.com/donald-trump-kamala-harris-arab-americans-poll-1972697
newsapi,Newsweek,Kamala Harris Goes After Donald Trump's Weakness on Social Security,2024-10-22T09:24:52Z,https://www.newsweek.com/kamala-harris-donald-trump-weakness-social-security-1972678
newsapi,Israelnationalnews.com,Potential first gentleman? Doug Emhoff 'vexed' by Jews who think differently than himself,2024-10-22T06:24:00Z,https://www.israelnationalnews.com/news/397952
newsapi,Fortune,Poor people in battleground Georgia see no reason to vote and their decision could swing election,2024-10-22T09:43:22Z,https://fortune.com/2024/10/22/poor-people-battleground-georgia-no-reason-vote-decision-swing-election/
newsapi,Inman,The real estate industry is more politically split than you think,2024-10-22T09:00:56Z,https://www.inman.com/2024/10/22/the-real-estate-industry-is-more-politically-split-than-you-think/
newsapi,The Conversation Africa,US election 2024: getting out the youth vote will be crucial in a knife-edge contest,2024-10-22T09:55:40Z,https://theconversation.com/us-election-2024-getting-out-the-youth-vote-will-be-crucial-in-a-knife-edge-contest-240500
newsapi,Legalinsurrection.com,String of Serious Blunders Leaves Harris Campaign Reeling and Trump Campaign Rising,2024-10-22T11:00:36Z,https://legalinsurrection.com/2024/10/string-of-serious-blunders-leaves-harris-campaign-reeling-and-trump-campaign-rising/
newsapi,Globalsecurity.org,"Palau gears up for election amid Chinese threats, US military buildup",2024-10-22T07:32:23Z,https://www.globalsecurity.org/military/library/news/2024/10/mil-241021-voa03.htm
newsapi,Globalsecurity.org,"Results Show Moldovans Determined To Continue On Way To Europe, Sandu Says",2024-10-22T07:29:33Z,https://www.globalsecurity.org/military/library/news/2024/10/mil-241021-rferl03.htm
newsapi,Globalsecurity.org,USS Washington (SSN 787) Awarded Presidential Unit Citation,2024-10-22T07:31:58Z,https://www.globalsecurity.org/military/library/news/2024/10/mil-241021-usn04.htm
newsapi,Globalsecurity.org,2024 Quad Cyber Challenge Joint Statement,2024-10-22T07:13:54Z,https://www.globalsecurity.org/security/library/news/2024/10/sec-241021-state01.htm
newsapi,Globalsecurity.org,"Ukraine Crisis Not Local Conflict, Has Geopolitical Perspective - Russian Foreign Ministry",2024-10-22T07:10:51Z,https://www.globalsecurity.org/wmd/library/news/ukraine/2024/10/ukraine-241021-sputnik03.htm
newsapi,Globalsecurity.org,United States Announces Significant New Military Assistance for Ukraine,2024-10-22T07:10:57Z,https://www.globalsecurity.org/wmd/library/news/ukraine/2024/10/ukraine-241021-state01.htm
newsapi,Globalsecurity.org,Russian Forces Decimate Ukrainian Military Airfields and Drone Production Sites,2024-10-22T07:10:48Z,https://www.globalsecurity.org/wmd/library/news/ukraine/2024/10/ukraine-241021-sputnik01.htm
newsapi,Gallup.com,"Trump, Harris Favorability on Low End of 68-Year Trend",2024-10-22T08:00:00Z,https://news.gallup.com/poll/652427/trump-harris-favorability-low-end-year-trend.aspx
newsapi,Yahoo Entertainment,South Korea warns it can send arms to Ukraine after reports of North's troops in Russia,2024-10-22T10:18:55Z,https://www.yahoo.com/news/south-korea-warns-send-arms-101855609.html
newsapi,New York Post,What are election betting odds? Expert explains why Trump is current favorite,2024-10-22T10:32:30Z,https://nypost.com/2024/10/22/us-news/what-are-election-betting-odds-expert-explains-why-trump-is-current-favorite/
newsapi,The Jerusalem Post,"Trump holds slight edge over Harris among Arab American voters, new poll finds",2024-10-22T10:58:30Z,https://www.jpost.com/us-elections/article-825645
newsapi,The Jerusalem Post,Harris holds 46%-43% lead over Trump amid voter gloom,2024-10-22T10:22:07Z,https://www.jpost.com/us-elections/article-825658
newsapi,Tistory.com,"김건희 게이트(2024 Election, Dollar and Stocks) 236",2024-10-22T10:28:40Z,https://ryueyes11.tistory.com/511147
newsapi,TODAY,Control of Congress at stake in high-profile contests across the US,2024-10-22T11:20:48Z,https://www.today.com/video/battle-for-control-of-congress-just-as-tight-as-presidential-race-222356549813
newsapi,The Atlantic,Why Do Black People Vote for Democrats?,2024-10-22T10:00:00Z,https://www.theatlantic.com/podcasts/archive/2024/10/political-party-ideology-coalition-democrats-republicans/680322/
newsapi,CryptoSlate,Ripple commits to company bipartisanship as co-founder Chris Larsen donates $10 million XRP to Kamala Harris,2024-10-22T09:52:02Z,https://cryptoslate.com/ripple-commits-to-company-bipartisanship-as-co-founder-donates-10-million-xrp-to-kamala-harris/
newsapi,Investing.com,US stock futures fall back; Q3 earnings deluge scheduled,2024-10-22T09:39:22Z,https://www.investing.com/news/stock-market-news/us-stock-futures-flat-q3-earnings-set-to-pick-up-3674183
newsapi,HuffPost,Tim Walz Makes 1 Crucial Promise About Liz And Dick Cheney,2024-10-22T07:52:08Z,https://www.huffpost.com/entry/tim-walz-promise-dick-cheney_n_67175145e4b0dc414dfaaf90
newsapi,HuffPost,"On The Debate Stage, Republicans Squirm When Pressed About Abortion",2024-10-22T10:00:38Z,https://www.huffpost.com/entry/abortion-republicans-donald-trump_n_6716c776e4b019cef4eb4c8b
newsapi,HuffPost,Fox News Decision Desk Chief Predicts When We'll Know The Winner,2024-10-22T07:09:59Z,https://www.huffpost.com/entry/fox-news-decision-desk-election-prediction_n_67174251e4b0da23cf607d94
